Tipo de jornada;Sectores de actividad CNAE 2009;Tiempo de trabajo;Periodo;Total
Ambas jornadas;Industria;Horas pagadas;2012T2;163,2
Ambas jornadas;Industria;Horas pagadas;2012T1;163,1
Ambas jornadas;Industria;Horas pagadas;2011T4;163,8
Ambas jornadas;Industria;Horas pagadas;2011T3;164
Ambas jornadas;Industria;Horas pagadas;2011T2;163,8
Ambas jornadas;Industria;Horas pagadas;2011T1;163,9
Ambas jornadas;Industria;Horas pagadas;2010T4;164,3
Ambas jornadas;Industria;Horas pagadas;2010T3;163,9
Ambas jornadas;Industria;Horas pagadas;2010T2;164
Ambas jornadas;Industria;Horas pagadas;2010T1;164
Ambas jornadas;Industria;Horas pagadas;2009T4;164,3
Ambas jornadas;Industria;Horas pagadas;2009T3;164,2
Ambas jornadas;Industria;Horas pagadas;2009T2;164,1
Ambas jornadas;Industria;Horas pagadas;2009T1;164,5
Ambas jornadas;Industria;Horas pagadas;2008T4;165,1
Ambas jornadas;Industria;Horas pagadas;2008T3;165,5
Ambas jornadas;Industria;Horas pagadas;2008T2;165,8
Ambas jornadas;Industria;Horas pagadas;2008T1;166,2
Ambas jornadas;Industria;Horas efectivas;2024T4;135,8
Ambas jornadas;Industria;Horas efectivas;2024T3;125,3
Ambas jornadas;Industria;Horas efectivas;2024T2;144,3
Ambas jornadas;Industria;Horas efectivas;2024T1;141,7
Ambas jornadas;Industria;Horas efectivas;2023T4;135
Ambas jornadas;Industria;Horas efectivas;2023T3;126,1
Ambas jornadas;Industria;Horas efectivas;2023T2;141
Ambas jornadas;Industria;Horas efectivas;2023T1;146,9
Ambas jornadas;Industria;Horas efectivas;2022T4;136
Ambas jornadas;Industria;Horas efectivas;2022T3;126,1
Ambas jornadas;Industria;Horas efectivas;2022T2;142,6
Ambas jornadas;Industria;Horas efectivas;2022T1;144,5
Ambas jornadas;Industria;Horas efectivas;2021T4;135,6
Ambas jornadas;Industria;Horas efectivas;2021T3;126,8
Ambas jornadas;Industria;Horas efectivas;2021T2;139,6
Ambas jornadas;Industria;Horas efectivas;2021T1;141,7
Ambas jornadas;Industria;Horas efectivas;2020T4;134,8
Ambas jornadas;Industria;Horas efectivas;2020T3;123,2
Ambas jornadas;Industria;Horas efectivas;2020T2;117,9
Ambas jornadas;Industria;Horas efectivas;2020T1;142,2
Ambas jornadas;Industria;Horas efectivas;2019T4;138,5
Ambas jornadas;Industria;Horas efectivas;2019T3;126,1
Ambas jornadas;Industria;Horas efectivas;2019T2;142,5
Ambas jornadas;Industria;Horas efectivas;2019T1;147,9
Ambas jornadas;Industria;Horas efectivas;2018T4;138,4
Ambas jornadas;Industria;Horas efectivas;2018T3;126,8
Ambas jornadas;Industria;Horas efectivas;2018T2;147,8
Ambas jornadas;Industria;Horas efectivas;2018T1;144,8
Ambas jornadas;Industria;Horas efectivas;2017T4;137,6
Ambas jornadas;Industria;Horas efectivas;2017T3;128,3
Ambas jornadas;Industria;Horas efectivas;2017T2;143
Ambas jornadas;Industria;Horas efectivas;2017T1;149,1
Ambas jornadas;Industria;Horas efectivas;2016T4;138,1
Ambas jornadas;Industria;Horas efectivas;2016T3;128,1
Ambas jornadas;Industria;Horas efectivas;2016T2;149,9
Ambas jornadas;Industria;Horas efectivas;2016T1;142
Ambas jornadas;Industria;Horas efectivas;2015T4;139,4
Ambas jornadas;Industria;Horas efectivas;2015T3;128,3
Ambas jornadas;Industria;Horas efectivas;2015T2;143,5
Ambas jornadas;Industria;Horas efectivas;2015T1;146,2
Ambas jornadas;Industria;Horas efectivas;2014T4;140
Ambas jornadas;Industria;Horas efectivas;2014T3;127,5
Ambas jornadas;Industria;Horas efectivas;2014T2;142,4
Ambas jornadas;Industria;Horas efectivas;2014T1;146,9
Ambas jornadas;Industria;Horas efectivas;2013T4;138,1
Ambas jornadas;Industria;Horas efectivas;2013T3;125,8
Ambas jornadas;Industria;Horas efectivas;2013T2;145,9
Ambas jornadas;Industria;Horas efectivas;2013T1;142,6
Ambas jornadas;Industria;Horas efectivas;2012T4;136,2
Ambas jornadas;Industria;Horas efectivas;2012T3;124,9
Ambas jornadas;Industria;Horas efectivas;2012T2;141,9
Ambas jornadas;Industria;Horas efectivas;2012T1;147,3
Ambas jornadas;Industria;Horas efectivas;2011T4;137,7
Ambas jornadas;Industria;Horas efectivas;2011T3;125,3
Ambas jornadas;Industria;Horas efectivas;2011T2;143,2
Ambas jornadas;Industria;Horas efectivas;2011T1;147,7
Ambas jornadas;Industria;Horas efectivas;2010T4;138,4
Ambas jornadas;Industria;Horas efectivas;2010T3;127,6
Ambas jornadas;Industria;Horas efectivas;2010T2;142,5
Ambas jornadas;Industria;Horas efectivas;2010T1;143,9
Ambas jornadas;Industria;Horas efectivas;2009T4;138
Ambas jornadas;Industria;Horas efectivas;2009T3;123,7
Ambas jornadas;Industria;Horas efectivas;2009T2;139,4
Ambas jornadas;Industria;Horas efectivas;2009T1;143,7
Ambas jornadas;Industria;Horas efectivas;2008T4;141,2
Ambas jornadas;Industria;Horas efectivas;2008T3;125,6
Ambas jornadas;Industria;Horas efectivas;2008T2;149,3
Ambas jornadas;Industria;Horas efectivas;2008T1;144,4
Ambas jornadas;Industria;Horas no trabajadas;2024T4;30,5
Ambas jornadas;Industria;Horas no trabajadas;2024T3;41
Ambas jornadas;Industria;Horas no trabajadas;2024T2;22
Ambas jornadas;Industria;Horas no trabajadas;2024T1;24,4
Ambas jornadas;Industria;Horas no trabajadas;2023T4;30,9
Ambas jornadas;Industria;Horas no trabajadas;2023T3;39,7
Ambas jornadas;Industria;Horas no trabajadas;2023T2;24,8
Ambas jornadas;Industria;Horas no trabajadas;2023T1;18,9
Ambas jornadas;Industria;Horas no trabajadas;2022T4;29,9
Ambas jornadas;Industria;Horas no trabajadas;2022T3;39,9
Ambas jornadas;Industria;Horas no trabajadas;2022T2;23,3
Ambas jornadas;Industria;Horas no trabajadas;2022T1;21,2
Ambas jornadas;Industria;Horas no trabajadas;2021T4;30,1
Ambas jornadas;Industria;Horas no trabajadas;2021T3;38,7
Ambas jornadas;Industria;Horas no trabajadas;2021T2;25,5
Ambas jornadas;Industria;Horas no trabajadas;2021T1;23,2
Ambas jornadas;Industria;Horas no trabajadas;2020T4;30,6
Ambas jornadas;Industria;Horas no trabajadas;2020T3;41,9
Ambas jornadas;Industria;Horas no trabajadas;2020T2;46,7
Ambas jornadas;Industria;Horas no trabajadas;2020T1;22,3
Ambas jornadas;Industria;Horas no trabajadas;2019T4;26,4
Ambas jornadas;Industria;Horas no trabajadas;2019T3;39,1
Ambas jornadas;Industria;Horas no trabajadas;2019T2;22,2
Ambas jornadas;Industria;Horas no trabajadas;2019T1;16,7
Ambas jornadas;Industria;Horas no trabajadas;2018T4;26,8
Ambas jornadas;Industria;Horas no trabajadas;2018T3;38,3
Ambas jornadas;Industria;Horas no trabajadas;2018T2;17,3
Ambas jornadas;Industria;Horas no trabajadas;2018T1;19,9
Ambas jornadas;Industria;Horas no trabajadas;2017T4;27,1
Ambas jornadas;Industria;Horas no trabajadas;2017T3;36,3
Ambas jornadas;Industria;Horas no trabajadas;2017T2;21,3
Ambas jornadas;Industria;Horas no trabajadas;2017T1;15
Ambas jornadas;Industria;Horas no trabajadas;2016T4;26,3
Ambas jornadas;Industria;Horas no trabajadas;2016T3;36,6
Ambas jornadas;Industria;Horas no trabajadas;2016T2;14,4
Ambas jornadas;Industria;Horas no trabajadas;2016T1;22,1
Ambas jornadas;Industria;Horas no trabajadas;2015T4;25
Ambas jornadas;Industria;Horas no trabajadas;2015T3;36,2
Ambas jornadas;Industria;Horas no trabajadas;2015T2;20,6
Ambas jornadas;Industria;Horas no trabajadas;2015T1;17,7
Ambas jornadas;Industria;Horas no trabajadas;2014T4;24,4
Ambas jornadas;Industria;Horas no trabajadas;2014T3;36,9
Ambas jornadas;Industria;Horas no trabajadas;2014T2;21,7
Ambas jornadas;Industria;Horas no trabajadas;2014T1;17,1
Ambas jornadas;Industria;Horas no trabajadas;2013T4;25,9
Ambas jornadas;Industria;Horas no trabajadas;2013T3;38,1
Ambas jornadas;Industria;Horas no trabajadas;2013T2;17,9
Ambas jornadas;Industria;Horas no trabajadas;2013T1;20,9
Ambas jornadas;Industria;Horas no trabajadas;2012T4;27,2
Ambas jornadas;Industria;Horas no trabajadas;2012T3;38,7
Ambas jornadas;Industria;Horas no trabajadas;2012T2;21,7
Ambas jornadas;Industria;Horas no trabajadas;2012T1;19
Ambas jornadas;Industria;Horas no trabajadas;2011T4;26,4
Ambas jornadas;Industria;Horas no trabajadas;2011T3;38,9
Ambas jornadas;Industria;Horas no trabajadas;2011T2;20,9
Ambas jornadas;Industria;Horas no trabajadas;2011T1;16,5
Ambas jornadas;Industria;Horas no trabajadas;2010T4;26,2
Ambas jornadas;Industria;Horas no trabajadas;2010T3;36,9
Ambas jornadas;Industria;Horas no trabajadas;2010T2;21,9
Ambas jornadas;Industria;Horas no trabajadas;2010T1;20,4
Ambas jornadas;Industria;Horas no trabajadas;2009T4;26,6
Ambas jornadas;Industria;Horas no trabajadas;2009T3;40,9
Ambas jornadas;Industria;Horas no trabajadas;2009T2;25,2
Ambas jornadas;Industria;Horas no trabajadas;2009T1;21,2
Ambas jornadas;Industria;Horas no trabajadas;2008T4;24,2
Ambas jornadas;Industria;Horas no trabajadas;2008T3;40,1
Ambas jornadas;Industria;Horas no trabajadas;2008T2;16,9
Ambas jornadas;Industria;Horas no trabajadas;2008T1;22
Ambas jornadas;Industria;Horas no trabajadas por vacaciones y fiestas;2024T4;18,3
Ambas jornadas;Industria;Horas no trabajadas por vacaciones y fiestas;2024T3;29,5
Ambas jornadas;Industria;Horas no trabajadas por vacaciones y fiestas;2024T2;10
Ambas jornadas;Industria;Horas no trabajadas por vacaciones y fiestas;2024T1;12,7
Ambas jornadas;Industria;Horas no trabajadas por vacaciones y fiestas;2023T4;19,3
Ambas jornadas;Industria;Horas no trabajadas por vacaciones y fiestas;2023T3;28,8
Ambas jornadas;Industria;Horas no trabajadas por vacaciones y fiestas;2023T2;13,7
Ambas jornadas;Industria;Horas no trabajadas por vacaciones y fiestas;2023T1;7,9
Ambas jornadas;Industria;Horas no trabajadas por vacaciones y fiestas;2022T4;18,8
Ambas jornadas;Industria;Horas no trabajadas por vacaciones y fiestas;2022T3;29,7
Ambas jornadas;Industria;Horas no trabajadas por vacaciones y fiestas;2022T2;12,6
Ambas jornadas;Industria;Horas no trabajadas por vacaciones y fiestas;2022T1;8,7
Ambas jornadas;Industria;Horas no trabajadas por vacaciones y fiestas;2021T4;18,6
Ambas jornadas;Industria;Horas no trabajadas por vacaciones y fiestas;2021T3;27,1
Ambas jornadas;Industria;Horas no trabajadas por vacaciones y fiestas;2021T2;13
Ambas jornadas;Industria;Horas no trabajadas por vacaciones y fiestas;2021T1;10,2
Ambas jornadas;Industria;Horas no trabajadas por vacaciones y fiestas;2020T4;16,5
Ambas jornadas;Industria;Horas no trabajadas por vacaciones y fiestas;2020T3;26,5
Ambas jornadas;Industria;Horas no trabajadas por vacaciones y fiestas;2020T2;12,8
Ambas jornadas;Industria;Horas no trabajadas por vacaciones y fiestas;2020T1;10,4
Ambas jornadas;Industria;Horas no trabajadas por vacaciones y fiestas;2019T4;17,6
Ambas jornadas;Industria;Horas no trabajadas por vacaciones y fiestas;2019T3;30,7
Ambas jornadas;Industria;Horas no trabajadas por vacaciones y fiestas;2019T2;13,6
Ambas jornadas;Industria;Horas no trabajadas por vacaciones y fiestas;2019T1;8,3
Ambas jornadas;Industria;Horas no trabajadas por vacaciones y fiestas;2018T4;18,5
Ambas jornadas;Industria;Horas no trabajadas por vacaciones y fiestas;2018T3;30,4
Ambas jornadas;Industria;Horas no trabajadas por vacaciones y fiestas;2018T2;9
Ambas jornadas;Industria;Horas no trabajadas por vacaciones y fiestas;2018T1;11,7
Ambas jornadas;Industria;Horas no trabajadas por vacaciones y fiestas;2017T4;19,1
Ambas jornadas;Industria;Horas no trabajadas por vacaciones y fiestas;2017T3;29,1
Ambas jornadas;Industria;Horas no trabajadas por vacaciones y fiestas;2017T2;13,5
Ambas jornadas;Industria;Horas no trabajadas por vacaciones y fiestas;2017T1;7,2
Ambas jornadas;Industria;Horas no trabajadas por vacaciones y fiestas;2016T4;18,7
Ambas jornadas;Industria;Horas no trabajadas por vacaciones y fiestas;2016T3;29,3
Ambas jornadas;Industria;Horas no trabajadas por vacaciones y fiestas;2016T2;6,8
Ambas jornadas;Industria;Horas no trabajadas por vacaciones y fiestas;2016T1;14,6
Ambas jornadas;Industria;Horas no trabajadas por vacaciones y fiestas;2015T4;17,3
Ambas jornadas;Industria;Horas no trabajadas por vacaciones y fiestas;2015T3;29,2
Ambas jornadas;Industria;Horas no trabajadas por vacaciones y fiestas;2015T2;13,1
Ambas jornadas;Industria;Horas no trabajadas por vacaciones y fiestas;2015T1;10,1
Ambas jornadas;Industria;Horas no trabajadas por vacaciones y fiestas;2014T4;16,9
Ambas jornadas;Industria;Horas no trabajadas por vacaciones y fiestas;2014T3;30
Ambas jornadas;Industria;Horas no trabajadas por vacaciones y fiestas;2014T2;14,1
Ambas jornadas;Industria;Horas no trabajadas por vacaciones y fiestas;2014T1;9
Ambas jornadas;Industria;Horas no trabajadas por vacaciones y fiestas;2013T4;18,1
Ambas jornadas;Industria;Horas no trabajadas por vacaciones y fiestas;2013T3;31
Ambas jornadas;Industria;Horas no trabajadas por vacaciones y fiestas;2013T2;9,4
Ambas jornadas;Industria;Horas no trabajadas por vacaciones y fiestas;2013T1;12,5
Ambas jornadas;Industria;Horas no trabajadas por vacaciones y fiestas;2012T4;18,4
Ambas jornadas;Industria;Horas no trabajadas por vacaciones y fiestas;2012T3;30,7
Ambas jornadas;Industria;Horas no trabajadas por vacaciones y fiestas;2012T2;13,3
Ambas jornadas;Industria;Horas no trabajadas por vacaciones y fiestas;2012T1;7,4
Ambas jornadas;Industria;Horas no trabajadas por vacaciones y fiestas;2011T4;18,1
