Secciones de la CNAE-09;Componentes del coste;Periodo;Total
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Coste salarial ordinario por hora;2012T4;12,55
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Coste salarial ordinario por hora;2012T3;13,31
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Coste salarial ordinario por hora;2012T2;12,29
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Coste salarial ordinario por hora;2012T1;11,7
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Coste salarial ordinario por hora;2011T4;12,64
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Coste salarial ordinario por hora;2011T3;13,39
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Coste salarial ordinario por hora;2011T2;12,05
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Coste salarial ordinario por hora;2011T1;11,62
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Coste salarial ordinario por hora;2010T4;12,4
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Coste salarial ordinario por hora;2010T3;12,78
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Coste salarial ordinario por hora;2010T2;11,81
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Coste salarial ordinario por hora;2010T1;11,56
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Coste salarial ordinario por hora;2009T4;12,29
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Coste salarial ordinario por hora;2009T3;12,95
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Coste salarial ordinario por hora;2009T2;11,91
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Coste salarial ordinario por hora;2009T1;11,55
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Coste salarial ordinario por hora;2008T4;11,74
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Coste salarial ordinario por hora;2008T3;12,55
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Coste salarial ordinario por hora;2008T2;11,13
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Coste salarial ordinario por hora;2008T1;11,28
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2024T4;7,64
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2024T3;7,91
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2024T2;7,01
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2024T1;7,19
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2023T4;7,35
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2023T3;7,46
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2023T2;6,98
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2023T1;6,69
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2022T4;6,97
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2022T3;7,06
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2022T2;6,47
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2022T1;6,44
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2021T4;6,63
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2021T3;6,81
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2021T2;6,29
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2021T1;6,37
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2020T4;6,6
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2020T3;6,75
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2020T2;6,46
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2020T1;6,17
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2019T4;6,4
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2019T3;6,53
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2019T2;6
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2019T1;5,85
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2018T4;6,13
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2018T3;6,41
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2018T2;5,74
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2018T1;5,9
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2017T4;6,14
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2017T3;6,21
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2017T2;5,73
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2017T1;5,51
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2016T4;5,91
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2016T3;6,18
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2016T2;5,5
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2016T1;5,72
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2015T4;5,9
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2015T3;6,13
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2015T2;5,71
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2015T1;5,6
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2014T4;5,82
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2014T3;6,05
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2014T2;5,67
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2014T1;5,56
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2013T4;5,85
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2013T3;6,03
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2013T2;5,43
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2013T1;5,48
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2012T4;5,63
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2012T3;5,89
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2012T2;5,42
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2012T1;5,35
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2011T4;5,67
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2011T3;5,89
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2011T2;5,4
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2011T1;5,44
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2010T4;5,53
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2010T3;5,59
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2010T2;5,27
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2010T1;5,31
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2009T4;5,35
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2009T3;5,48
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2009T2;5,18
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2009T1;5,13
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2008T4;5,2
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2008T3;5,46
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2008T2;4,95
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;Otros costes por hora;2008T1;5,26
F Construcción;Coste laboral total por hora;2024T4;23,12
F Construcción;Coste laboral total por hora;2024T3;21,85
F Construcción;Coste laboral total por hora;2024T2;21,15
