Secciones de la CNAE-09;Componentes del coste;Periodo;Total
B Industrias extractivas;Coste salarial extraordinario;2010T3;125,73
B Industrias extractivas;Coste salarial extraordinario;2010T2;408,98
B Industrias extractivas;Coste salarial extraordinario;2010T1;125,52
B Industrias extractivas;Coste salarial extraordinario;2009T4;365,15
B Industrias extractivas;Coste salarial extraordinario;2009T3;162,38
B Industrias extractivas;Coste salarial extraordinario;2009T2;351,65
B Industrias extractivas;Coste salarial extraordinario;2009T1;103,62
B Industrias extractivas;Coste salarial extraordinario;2008T4;378,44
B Industrias extractivas;Coste salarial extraordinario;2008T3;165,1
B Industrias extractivas;Coste salarial extraordinario;2008T2;303,89
B Industrias extractivas;Coste salarial extraordinario;2008T1;176,81
B Industrias extractivas;Otros costes;2024T4;1.321,57
B Industrias extractivas;Otros costes;2024T3;1.278,96
B Industrias extractivas;Otros costes;2024T2;1.209,3
B Industrias extractivas;Otros costes;2024T1;1.289,53
B Industrias extractivas;Otros costes;2023T4;1.164,38
B Industrias extractivas;Otros costes;2023T3;1.149,6
B Industrias extractivas;Otros costes;2023T2;1.429,39
B Industrias extractivas;Otros costes;2023T1;1.299,96
B Industrias extractivas;Otros costes;2022T4;1.073,01
B Industrias extractivas;Otros costes;2022T3;1.054,42
B Industrias extractivas;Otros costes;2022T2;1.072,41
B Industrias extractivas;Otros costes;2022T1;1.058,06
B Industrias extractivas;Otros costes;2021T4;1.170,2
B Industrias extractivas;Otros costes;2021T3;1.097,01
B Industrias extractivas;Otros costes;2021T2;1.308,26
B Industrias extractivas;Otros costes;2021T1;1.086,76
B Industrias extractivas;Otros costes;2020T4;1.368,57
B Industrias extractivas;Otros costes;2020T3;1.294,24
B Industrias extractivas;Otros costes;2020T2;1.191,16
B Industrias extractivas;Otros costes;2020T1;1.104,95
B Industrias extractivas;Otros costes;2019T4;1.036,74
B Industrias extractivas;Otros costes;2019T3;1.036,39
B Industrias extractivas;Otros costes;2019T2;1.038,41
B Industrias extractivas;Otros costes;2019T1;1.040,5
B Industrias extractivas;Otros costes;2018T4;1.019,45
B Industrias extractivas;Otros costes;2018T3;991,29
B Industrias extractivas;Otros costes;2018T2;1.076,53
B Industrias extractivas;Otros costes;2018T1;991,64
B Industrias extractivas;Otros costes;2017T4;1.018,29
B Industrias extractivas;Otros costes;2017T3;1.293,87
B Industrias extractivas;Otros costes;2017T2;1.267,95
B Industrias extractivas;Otros costes;2017T1;1.009,24
B Industrias extractivas;Otros costes;2016T4;1.067,88
B Industrias extractivas;Otros costes;2016T3;1.072,61
B Industrias extractivas;Otros costes;2016T2;1.214,49
B Industrias extractivas;Otros costes;2016T1;986,08
B Industrias extractivas;Otros costes;2015T4;1.046,84
B Industrias extractivas;Otros costes;2015T3;949,96
B Industrias extractivas;Otros costes;2015T2;962,78
B Industrias extractivas;Otros costes;2015T1;997
B Industrias extractivas;Otros costes;2014T4;1.012,73
B Industrias extractivas;Otros costes;2014T3;976,92
B Industrias extractivas;Otros costes;2014T2;1.014,42
B Industrias extractivas;Otros costes;2014T1;952,28
B Industrias extractivas;Otros costes;2013T4;1.022,95
B Industrias extractivas;Otros costes;2013T3;952,68
B Industrias extractivas;Otros costes;2013T2;928,69
B Industrias extractivas;Otros costes;2013T1;957,44
B Industrias extractivas;Otros costes;2012T4;995,63
B Industrias extractivas;Otros costes;2012T3;916,86
B Industrias extractivas;Otros costes;2012T2;968,41
B Industrias extractivas;Otros costes;2012T1;937,73
B Industrias extractivas;Otros costes;2011T4;987,69
B Industrias extractivas;Otros costes;2011T3;903,25
B Industrias extractivas;Otros costes;2011T2;948,25
B Industrias extractivas;Otros costes;2011T1;920,73
B Industrias extractivas;Otros costes;2010T4;1.198,32
B Industrias extractivas;Otros costes;2010T3;920,48
B Industrias extractivas;Otros costes;2010T2;939,65
B Industrias extractivas;Otros costes;2010T1;861,83
B Industrias extractivas;Otros costes;2009T4;892,08
B Industrias extractivas;Otros costes;2009T3;862,11
B Industrias extractivas;Otros costes;2009T2;974,14
B Industrias extractivas;Otros costes;2009T1;876,36
B Industrias extractivas;Otros costes;2008T4;921,9
B Industrias extractivas;Otros costes;2008T3;863,49
B Industrias extractivas;Otros costes;2008T2;919,03
B Industrias extractivas;Otros costes;2008T1;832,49
B Industrias extractivas;Coste por percepciones no salariales;2024T4;197,03
B Industrias extractivas;Coste por percepciones no salariales;2024T3;172,4
B Industrias extractivas;Coste por percepciones no salariales;2024T2;94,55
B Industrias extractivas;Coste por percepciones no salariales;2024T1;190,52
B Industrias extractivas;Coste por percepciones no salariales;2023T4;126,49
B Industrias extractivas;Coste por percepciones no salariales;2023T3;121,42
B Industrias extractivas;Coste por percepciones no salariales;2023T2;391,21
B Industrias extractivas;Coste por percepciones no salariales;2023T1;263,97
B Industrias extractivas;Coste por percepciones no salariales;2022T4;95,71
B Industrias extractivas;Coste por percepciones no salariales;2022T3;74,42
B Industrias extractivas;Coste por percepciones no salariales;2022T2;104,24
B Industrias extractivas;Coste por percepciones no salariales;2022T1;79,68
B Industrias extractivas;Coste por percepciones no salariales;2021T4;210,5
B Industrias extractivas;Coste por percepciones no salariales;2021T3;146,87
B Industrias extractivas;Coste por percepciones no salariales;2021T2;357,68
B Industrias extractivas;Coste por percepciones no salariales;2021T1;139,61
B Industrias extractivas;Coste por percepciones no salariales;2020T4;423,88
B Industrias extractivas;Coste por percepciones no salariales;2020T3;359,04
B Industrias extractivas;Coste por percepciones no salariales;2020T2;289,95
B Industrias extractivas;Coste por percepciones no salariales;2020T1;137,95
B Industrias extractivas;Coste por percepciones no salariales;2019T4;85,4
B Industrias extractivas;Coste por percepciones no salariales;2019T3;91,97
B Industrias extractivas;Coste por percepciones no salariales;2019T2;82,39
B Industrias extractivas;Coste por percepciones no salariales;2019T1;92,18
B Industrias extractivas;Coste por percepciones no salariales;2018T4;114,5
B Industrias extractivas;Coste por percepciones no salariales;2018T3;88,06
B Industrias extractivas;Coste por percepciones no salariales;2018T2;172,48
B Industrias extractivas;Coste por percepciones no salariales;2018T1;98,41
B Industrias extractivas;Coste por percepciones no salariales;2017T4;132,09
B Industrias extractivas;Coste por percepciones no salariales;2017T3;398,35
B Industrias extractivas;Coste por percepciones no salariales;2017T2;373,05
B Industrias extractivas;Coste por percepciones no salariales;2017T1;109,52
B Industrias extractivas;Coste por percepciones no salariales;2016T4;184,17
B Industrias extractivas;Coste por percepciones no salariales;2016T3;185,86
B Industrias extractivas;Coste por percepciones no salariales;2016T2;321,39
B Industrias extractivas;Coste por percepciones no salariales;2016T1;98,75
B Industrias extractivas;Coste por percepciones no salariales;2015T4;163,75
B Industrias extractivas;Coste por percepciones no salariales;2015T3;66,32
B Industrias extractivas;Coste por percepciones no salariales;2015T2;86,06
B Industrias extractivas;Coste por percepciones no salariales;2015T1;107,43
B Industrias extractivas;Coste por percepciones no salariales;2014T4;122,8
B Industrias extractivas;Coste por percepciones no salariales;2014T3;94,74
B Industrias extractivas;Coste por percepciones no salariales;2014T2;135,31
B Industrias extractivas;Coste por percepciones no salariales;2014T1;81,15
B Industrias extractivas;Coste por percepciones no salariales;2013T4;187,61
B Industrias extractivas;Coste por percepciones no salariales;2013T3;122,24
B Industrias extractivas;Coste por percepciones no salariales;2013T2;116,62
B Industrias extractivas;Coste por percepciones no salariales;2013T1;141,14
B Industrias extractivas;Coste por percepciones no salariales;2012T4;190,51
B Industrias extractivas;Coste por percepciones no salariales;2012T3;182,04
B Industrias extractivas;Coste por percepciones no salariales;2012T2;192,82
B Industrias extractivas;Coste por percepciones no salariales;2012T1;151,36
B Industrias extractivas;Coste por percepciones no salariales;2011T4;199,27
B Industrias extractivas;Coste por percepciones no salariales;2011T3;119,86
B Industrias extractivas;Coste por percepciones no salariales;2011T2;174,78
B Industrias extractivas;Coste por percepciones no salariales;2011T1;152,64
B Industrias extractivas;Coste por percepciones no salariales;2010T4;432,67
B Industrias extractivas;Coste por percepciones no salariales;2010T3;159,46
B Industrias extractivas;Coste por percepciones no salariales;2010T2;178,66
B Industrias extractivas;Coste por percepciones no salariales;2010T1;108,71
B Industrias extractivas;Coste por percepciones no salariales;2009T4;149,89
B Industrias extractivas;Coste por percepciones no salariales;2009T3;116,36
B Industrias extractivas;Coste por percepciones no salariales;2009T2;233,21
B Industrias extractivas;Coste por percepciones no salariales;2009T1;137,07
B Industrias extractivas;Coste por percepciones no salariales;2008T4;183,36
B Industrias extractivas;Coste por percepciones no salariales;2008T3;123,2
B Industrias extractivas;Coste por percepciones no salariales;2008T2;180,42
B Industrias extractivas;Coste por percepciones no salariales;2008T1;93,85
B Industrias extractivas;Coste por cotizaciones obligatorias;2024T4;1.141,48
B Industrias extractivas;Coste por cotizaciones obligatorias;2024T3;1.121,29
B Industrias extractivas;Coste por cotizaciones obligatorias;2024T2;1.127,64
B Industrias extractivas;Coste por cotizaciones obligatorias;2024T1;1.108,77
B Industrias extractivas;Coste por cotizaciones obligatorias;2023T4;1.055,48
B Industrias extractivas;Coste por cotizaciones obligatorias;2023T3;1.044,36
B Industrias extractivas;Coste por cotizaciones obligatorias;2023T2;1.050,09
B Industrias extractivas;Coste por cotizaciones obligatorias;2023T1;1.043,31
B Industrias extractivas;Coste por cotizaciones obligatorias;2022T4;994,4
B Industrias extractivas;Coste por cotizaciones obligatorias;2022T3;988,28
B Industrias extractivas;Coste por cotizaciones obligatorias;2022T2;983,69
B Industrias extractivas;Coste por cotizaciones obligatorias;2022T1;986,7
B Industrias extractivas;Coste por cotizaciones obligatorias;2021T4;976,23
B Industrias extractivas;Coste por cotizaciones obligatorias;2021T3;961,52
B Industrias extractivas;Coste por cotizaciones obligatorias;2021T2;965,68
B Industrias extractivas;Coste por cotizaciones obligatorias;2021T1;954,63
B Industrias extractivas;Coste por cotizaciones obligatorias;2020T4;961,5
B Industrias extractivas;Coste por cotizaciones obligatorias;2020T3;943,65
B Industrias extractivas;Coste por cotizaciones obligatorias;2020T2;912,51
B Industrias extractivas;Coste por cotizaciones obligatorias;2020T1;971,14
B Industrias extractivas;Coste por cotizaciones obligatorias;2019T4;967,72
B Industrias extractivas;Coste por cotizaciones obligatorias;2019T3;955,58
B Industrias extractivas;Coste por cotizaciones obligatorias;2019T2;965,22
B Industrias extractivas;Coste por cotizaciones obligatorias;2019T1;952,75
B Industrias extractivas;Coste por cotizaciones obligatorias;2018T4;921,36
B Industrias extractivas;Coste por cotizaciones obligatorias;2018T3;913,16
B Industrias extractivas;Coste por cotizaciones obligatorias;2018T2;912,19
B Industrias extractivas;Coste por cotizaciones obligatorias;2018T1;907,05
B Industrias extractivas;Coste por cotizaciones obligatorias;2017T4;904,1
B Industrias extractivas;Coste por cotizaciones obligatorias;2017T3;901,77
B Industrias extractivas;Coste por cotizaciones obligatorias;2017T2;903,62
B Industrias extractivas;Coste por cotizaciones obligatorias;2017T1;905,79
B Industrias extractivas;Coste por cotizaciones obligatorias;2016T4;898,26
B Industrias extractivas;Coste por cotizaciones obligatorias;2016T3;895,74
